RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
1799,15610446,Chinedum,714,France,Female,51,4,88308.87,3,0,0,5862.53,1
2901,15668575,Hao,626,Spain,Female,26,8,148610.41,3,0,1,104502.02,1
4985,15777122,Esomchi,553,France,Female,31,4,0,2,1,1,89087.4,0
8211,15768476,Chukwubuikem,703,Spain,Male,,6,0,2,1,1,67667.19,0
7372,15624850,Grant,850,France,Male,30,10,153972.89,2,1,0,62811.03,0
662,15699637,Anenechi,694,Spain,Male,57,8,116326.07,1,1,1,117704.65,0
6885,15662571,Maclean,639,France,Male,35,8,0,2,1,0,170483.9,0
8620,15661830,Lucciano,750,Spain,Female,36,6,0,2,1,1,59816.41,0
5913,15715414,White,658,France,Female,38,6,102895.1,1,0,0,155665.76,0
1163,15752731,Millar,615,France,Female,30,9,0,1,1,0,87347.82,0
3226,15785170,Neal,850,Germany,Female,32,0,116968.91,1,0,0,175094.62,0
9269,15785183,Chukwuebuka,596,Spain,Male,29,2,0,2,1,1,1591.19,0
1160,15690664,Liang,729,Spain,Male,37,10,0,2,1,0,100862.54,0
2503,15782659,Mamelu,527,France,Male,32,0,0,1,1,0,109523.88,0
5692,15601383,Ibrahimova,744,Spain,Male,44,5,120654.68,1,1,0,82290.81,0
1913,15576644,Lin,687,Germany,Female,29,4,78939.15,1,1,0,122134.56,1
726,15672692,Yin,787,France,Female,42,10,145988.65,2,1,1,79510.37,0
747,15787619,Hsieh,844,France,Male,18,2,160980.03,1,0,0,145936.28,0
2842,15748473,Curnow,801,France,Male,38,5,0,2,1,0,66256.27,0
6998,15689061,Davey,611,France,Male,68,5,82547.11,2,1,1,146448.01,0
2476,15661219,Trentino,627,France,Male,32,10,0,2,1,0,103287.62,0
1010,15750765,Sanders,650,Spain,Male,71,0,0,1,1,1,175380.77,0
5067,15702631,Tang,567,France,Female,26,2,0,2,1,1,78651.55,0
9626,15732437,Rowley,504,Germany,Female,44,0,131873.07,2,1,1,158036.72,1
7513,15631267,Lu,641,France,Male,50,6,153590.73,2,1,1,130910.78,0
9407,15743760,Davidson,850,France,Male,31,6,131996.66,2,1,1,178747.43,0
5102,15721462,Shubin,622,Spain,Female,58,2,0,2,1,1,33277.31,0
3976,15720071,Fiorentini,535,France,Female,49,3,0,1,0,0,61820.41,1
5363,15779985,Lo,750,Germany,Female,37,1,133199.71,2,1,1,27366.77,0
2921,15714658,Yates,696,France,Female,6.6,4,0,2,1,1,73371.65,0
4271,15741275,Yuan,623,France,Female,57,7,71481.79,2,1,1,84421.34,0
1292,15679611,Andrews,734,Spain,Female,37,2,130404.92,1,0,0,34548.74,0
4863,15686780,Rogova,645,Spain,Female,55,1,133676.65,1,0,1,17095.49,0
1942,15645956,Jideofor,452,Spain,Male,44,3,88915.85,1,1,0,69697.74,0
1148,15671209,Holden,593,Germany,Female,29,5,101713.84,3,1,0,134594.99,0
3800,15655341,Chinagorom,,Spain,Female,35,5,166492.48,1,1,0,135287.74,0
8768,15585466,Russo,552,France,Male,29,10,0,2,1,0,12186.83,0
8755,15619045,Baxter,776,France,Female,43,4,0,2,0,1,162137.5,0
8534,15768566,K?,706,France,Male,34,8,0,2,1,1,37479.97,0
622,15603134,Pai,656,Spain,Female,40,10,167878.5,1,0,1,151887.16,0
1707,15788483,Kerr,719,Spain,Male,38,0,0,1,1,0,126876.47,0
9109,15622470,Yeh,772,Spain,Male,41,10,96032.22,1,1,1,75825.57,0
4509,15627630,Chiagoziem,599,France,Female,41,1,0,2,1,0,96069.82,0
9423,15778936,Ingamells,701,France,Male,33,9,147510.34,1,1,0,27230.27429,0
4054,15785385,Fiorentino,550,Spain,Male,51,5,0,2,1,0,153917.41,0
3497,15812324,King,779,France,Male,27,1,0,2,1,1,190623.02,0
7179,15678210,Robson,684,France,Male,38,5,105069.98,2,1,1,198355.28,0
8271,15703544,Hung,559,Spain,Male,34,0,0,1,1,0,182988.94,0
7254,15734649,Martel,779,Spain,Female,55,0,133295.98,1,1,0,22832.71,1
5735,15596647,Henderson,768,France,Male,54,8,69712.74,1,1,1,69381.05,0
2061,15747980,Cattaneo,737,Spain,Male,38,6,146282.79,2,1,0,198516.2,0
8832,15645593,Trevisani,599,France,Female,41,2,91328.71,1,1,0,115724.78,0
8326,15682489,Crumbley,605,France,Male,27,9,0,2,1,0,198091.81,0
8273,15705739,Toscani,753,Germany,Male,32,5,159904.79,1,1,0,148811.14,0
9990,15605622,McMillan,841,Spain,Male,,4,0,2,1,1,179436.6,0
9672,15636061,Pope,649,Germany,Male,78,4,68345.86,2,1,1,142566.75,0
854,15745012,Pettit,653,France,Female,43,6,0,2,1,1,7330.59,0
631,15712403,McMillan,589,France,Female,61,1,0,1,1,0,61108.56,1
2032,15591357,Cowger,765,France,Male,51,3,123372.3,1,1,1,115429.32,0
185,15719377,Cocci,804,France,Female,50,4,0,1,1,1,8546.87,1
2961,15595135,Solomon,778,Germany,Female,29,7,123229.46,1,1,0,181221.09,0
6905,15627185,Terry,744,Germany,Male,29,6,123737.04,2,1,0,141558.04,0
216,15723488,Watson,668,Germany,Male,235,7,106854.21,1,0,1,157959.02,1
314,15797960,Skinner,806,Germany,Female,59,0,135296.33,1,1,0,182822.5,0
7624,15812470,Allan,719,France,Male,61,5,0,2,0,1,29132.43,0
2,15647311,Hill,608,Spain,Female,41,1,83807.86,1,0,1,112542.58,0
2302,15757577,Odili,676,France,Female,61,8,0,2,1,1,118522.73,0
7142,15643056,McMillan,755,Germany,Female,38,1,82083.52,1,0,1,10333.78,0
8848,15630244,Chu,457,France,Male,40,10,134320.23,2,1,0,150757.35,0
5670,15706706,Chinwendu,648,Germany,Male,33,7,135310.41,2,0,1,171668.2,0
3387,15582016,Fiorentini,766,Spain,Male,41,6,99208.46,2,1,0,62402.38,0
2391,15599251,Chung,602,Germany,Male,32,7,184715.86,2,1,0,113781.99,0
8678,15757829,Timperley,609,Germany,Female,40,10,137389.77,2,1,0,170122.22,0
8507,15605215,Stevenson,767,France,Male,48,9,0,2,0,1,175458.21,0
5346,15639217,McKenzie,806,France,Male,34,6,0,2,0,0,100809.99,0
9712,15646366,Trevisani,521,Germany,Male,41,8,120586.54,1,0,1,20491.15,0
4829,15592379,Walker,741,Spain,Female,42,9,121056.63,2,1,0,39122.58,0
2576,15592736,Lucchese,551,Germany,Male,54,5,102994.04,1,1,0,176680.16,1
8856,15689953,Toscani,697,Spain,Male,43,10,128226.37,1,0,0,188486.94,0
2871,15651093,Chien,707,France,Female,55,1,0,2,0,1,54409.48,0
2207,15597901,Chidozie,609,France,Male,34,1,0,1,1,1,181177.9,0
4910,15787258,Ross,596,Spain,Female,29,6,0,2,1,0,116696.77,0
9562,15810010,Dahlenburg,678,Germany,Male,36,6,118448.15,2,1,0,53172.02,0
4392,15742404,McGregor,718,France,Male,38,7,0,2,1,0,38308.34,0
6065,15680399,Tung,772,France,Male,23,2,0,2,1,0,18364.19,0
6671,15667932,Bellucci,758,Spain,Female,43,10,0,2,1,1,55313.44,0
4633,15740557,Fedorova,753,France,Female,43,5,0,2,1,0,109881.71,0
2660,15679410,Caldwell,729,France,Female,62,4,140549.4,1,1,0,30990.16,1
143,15628145,Forwood,682,France,Female,43,5,125851.93,1,1,1,193318.33,0
3795,15621409,Endrizzi,496,France,Male,32,4,127845.83,1,1,0,66469.2,0
2976,15774179,Sutherland,487,France,Male,37,6,0,2,1,1,126477.41,0
6056,15623972,Wisdom,479,Germany,Female,23,9,123575.51,1,0,1,95148.28,0
2990,15636428,Sutherland,703,Spain,Female,45,1,0,1,1,0,182784.11,1
6462,15666975,Sparks,710,France,Female,36,4,116085.06,1,1,0,58601.61,0
3658,15602124,Badgery,731,France,Male,30,7,0,2,1,1,,0
8821,15714832,Baker,652,Germany,Male,36,9,150956.71,1,0,0,72350.17,0
7769,15726695,Hsia,601,Spain,Female,,9,122446.61,2,1,0,86791.9,0
9136,15664432,Chao,727,Spain,Female,49,7,96296.78,1,1,0,190457.87,1
9133,15737194,Tu,635,France,Female,33,5,0,2,1,0,122949.71,0
7235,15624595,Chiang,512,Spain,Female,35,5,124580.69,1,1,1,18785.48,0
999,15659557,Artamonova,811,Germany,Female,28,4,167738.82,2,1,1,9903.42,0
7132,15704509,Tan,492,France,Male,35,8,121063.49,1,0,0,85421.48,0
9414,15737732,Onwuemelie,751,France,Female,44,10,0,2,1,0,170634.49,0
7918,15590094,Nwachukwu,613,Germany,Male,38,9,126265.88,2,0,0,15859.95,0
4522,15648898,Chuang,560,Spain,Female,27,7,124995.98,1,1,1,114669.79,0
287,15573112,Kang,602,Spain,Male,29,5,103907.28,1,1,0,161229.84,0
9917,15770516,Evdokimov,616,Spain,Female,44,7,193213.02,2,1,1,137392.77,0
5221,15753174,Thompson,571,Germany,Male,37,9,139592.98,3,1,0,104152.65,1
1338,15650889,Golubev,710,Germany,Female,30,10,133537.1,2,1,0,155593.74,0
6996,15696826,James,633,France,Female,32,1,104001.38,1,0,1,36642.65,0
8602,15647570,Chung,640,Germany,Male,45,8,120591.19,1,0,0,195123.94,0
8090,15623357,Onio,692,Germany,Male,24,2,120596.93,1,0,1,1263433.71,0
6378,15588904,Balashova,692,France,Male,33,9,0,1,1,0,113505.93,1
8533,15780805,Lu,585,France,Female,35,2,0,2,1,0,98621.04,1
4419,15644356,Prokhorova,682,Spain,Female,47,10,134032.01,1,1,0,144290.97,0
1345,15691104,Kennedy,460,Germany,Female,40,6,119507.58,2,1,0,91560.63,1
9154,15636977,Trevisan,507,Germany,Male,36,9,118214.32,3,1,0,119110.03,1
2551,15784301,Wang,850,France,Male,42,0,0,2,1,0,44165.84,0
3941,15659736,Herbert,716,Germany,Male,66,5,121411.9,1,0,0,10070.4,1
9466,15815259,Fang,835,France,Female,56,2,0,2,1,1,39820.13,0
6388,15810807,Alekseeva,513,France,Female,43,9,0,2,1,0,21785.68571,0
5292,15575510,Milanesi,659,France,Female,32,2,155584.21,1,0,1,153662.88,0
9078,15810732,Grant,730,France,Female,36,8,148749.29,2,1,0,91830.75,0
2343,15788535,Tan,593,Spain,Male,44,5,0,1,1,0,128046.98,0
4890,15693205,Peng,691,Germany,Female,41,8,109153.96,3,1,1,148848.76,1
5323,15699830,Doherty,721,France,Female,40,7,0,2,1,1,122580.48,0
9656,15668971,Nicholson,583,France,Female,40,4,55776.39,2,1,0,26920.43,0
1580,15743976,Archer,618,Germany,Male,41,8,37702.79,1,1,1,195775.48,0
334,15728669,Knowles,584,Germany,Female,30,8,112013.81,1,1,0,177772.03,1
1356,15615029,Munro,734,Spain,Male,7.8,6,0,1,1,1,95135.27,0
6773,15652700,Ritchie,67.375,France,Male,39,6,0,2,1,1,86767.48,0
171,15587562,Hawkins,484,France,Female,145,4,130114.39,1,1,0,164017.89,0
8067,15695819,Bidwill,504,Germany,Male,43,5,134740.19,2,1,0,181430.91,0
8743,15661827,Brown,693,Spain,Female,45,4,0,2,1,1,26589.56,0
9765,15569526,Morales,601,France,Male,40,10,98627.13,2,0,0,77977.69,0
5140,15703728,Chieloka,700,Spain,Male,47,4,0,1,1,0,121798.52,1
2312,15664639,McGregor,645,France,Male,19,9,128514.84,1,0,0,175969.19,0
8461,15658982,Napolitani,650,Germany,Female,28,5,122034.4,3,0,1,146663.43,1
1960,15780514,Fuller,707,France,Male,33,8,136678.52,1,1,0,54290.62,0
7400,15769548,Hyde,668,France,Female,37,7,128645.67,1,1,0,92149.64,0
8767,15638159,Trentino,649,Spain,Female,36,6,86607.39,1,0,0,19825.09,0
4049,15653715,Coates,602,France,Female,63,7,0,2,1,1,56323.21,0
3206,15733973,Bibi,850,France,Female,42,8,0,1,1,0,19632.64,1
7501,15652289,Williams,694,France,Male,47,4,0,2,1,0,197528.62,0
9134,15726776,Donnelly,705,Spain,Male,36,1,111629.29,1,1,1,21807.16,0
8036,15733705,Bull,577,France,Female,30,8,92472.1,2,0,1,126434.61,0
8195,15620746,Lorenzo,632,France,Male,42,4,126115.6,1,1,0,100998.5,0
4856,15671148,Barry,490,Germany,Male,33,5,96341,2,0,0,108313.34,0
9526,15699415,Lewis,618,France,Female,46,6,150213.71,1,1,0,120668.46,1
3026,15745232,Chikelu,759,France,Female,39,6,0,2,1,1,140497.67,0
6230,15669741,Hou,777,France,Male,36,7,0,1,1,0,106472.34,0
8691,15756167,Doyne,762,Spain,Female,43,5,134204.67,1,1,1,139971.01,0
3974,15669281,Ch'iu,711,Spain,Male,38,3,128718.78,1,0,0,114793.45,0
2863,15752375,Ojiofor,645,Germany,Male,33,8,149564.61,1,0,0,149913.84,0
4435,15568429,Mitchell,633,Spain,Female,46,3,0,2,1,0,120250.58,0
9523,15664504,Beede,418,France,Male,35,7,0,2,1,1,88878.15,0
1287,15590993,Findlay,579,Spain,Male,37,5,152212.88,2,0,0,120219.14,0
8540,15668594,Diggs,4960,Germany,Female,25,1,137712.01,1,1,1,76197.05,0
4009,15612505,Joseph,835,Spain,Male,45,3,100212.13,1,1,0,152577.62,0
2624,15653696,Goliwe,515,France,Female,28,9,0,2,0,0,94141.75,0
3048,15767871,H?,784,Spain,Male,9.6,7,0,2,1,1,182609.97,0
8064,15663888,Connor,549,Germany,Male,34,6,204017.4,2,1,0,109538.35,0
4714,15764448,Mackenzie,837,Germany,Male,35,0,144037.6,1,1,0,145325.32,0
8791,15691792,Young,416,Spain,Male,35,8,0,1,0,0,119712.78,0
9709,15604515,Yefremov,737,Germany,Female,22,10,111543.26,2,0,0,106327.85,0
2003,15657214,Hsia,601,France,Male,74,2,0,2,0,1,51554.58,0
7850,15627395,Manners,643,Germany,Male,41,7,154902.66,1,1,1,49667.28,0
3498,15588944,Maughan,456,France,Female,63,1,165350.61,2,0,0,140758.07,1
6602,15655213,Udinese,591,Germany,Female,51,8,132508.3,1,1,1,161304.68,1
7272,15581871,Butler,504,Germany,Male,42,7,131287.36,2,1,1,21385.39714,0
8948,15674110,Walton,701,France,Female,43,2,160416.56,1,0,1,37266.43,0
7494,15683276,Sargood,610,Spain,Female,37,10,140363.95,2,1,1,129563.86,0
958,15731522,Ts'ui,771,Spain,Female,67,8,0,2,1,1,51219.8,0
1991,15775803,Cawker,,Spain,Male,41,1,0,2,0,1,193093.77,0
5950,15714575,Batt,742,Germany,Female,44,8,107926.02,1,0,1,17375.27,1
5014,15626795,Gorman,672,France,Female,40,3,0,1,1,0,113171.61,1
8714,15578788,Bibi,786,Spain,Male,40,6,0,2,0,0,41248.8,0
5601,15596713,Christie,786,France,Male,37,7,165896.22,2,1,1,66977.68,0
7687,15675450,Burt,718,France,Male,48,9,0,2,1,1,72105.63,0
4320,15759456,Lupton,609,Spain,Male,34,7,140694.78,2,1,0,46266.63,0
9814,15691170,Vasilyeva,590,Spain,Female,29,10,99250.08,1,1,1,129629.41,0
4374,15596455,Mao,546,Spain,Female,45,2,0,1,0,0,197789.83,1
5022,15632793,Wilkinson,638,France,Female,29,9,103417.74,1,1,1,15336.4,0
8124,15608956,Su,711,France,Male,33,1,0,1,0,0,41590.4,0
9622,15639549,Jen,718,Germany,Female,33,4,70541.06,1,0,0,88592.8,0
8669,15687719,She,532,Spain,Female,37,5,0,2,0,1,6761.84,0
9342,15702061,Findlay,654,France,Male,29,7,0,2,1,1,149184.15,0
4401,15567063,Manna,766,Germany,Female,,6,106434.94,1,0,1,137995.66,1
7374,15716347,Griffin,663,Germany,Male,37,7,143625.83,2,0,1,176487.05,0
7767,15647259,Barnett,643,Spain,Male,35,2,0,2,0,0,67979.35,0
9088,15791316,Boni,714,France,Male,35,3,0,2,1,1,95623.28,0
2446,15654409,Unwin,665,France,Female,34,5,67816.72,1,1,1,29641.58,0
8210,15600912,Gorshkov,706,Germany,Male,32,5,88348.43,2,1,1,104181.78,0
2315,15756056,Ku,561,Spain,Female,28,3,0,2,1,0,191387.76,0
7541,15735330,Sung,553,France,Male,37,1,0,1,1,0,30461.55,0
8711,15683522,Kennedy,678,Germany,Female,37,2,113383.07,1,1,1,135123.96,0
4561,15694518,Kodilinyechukwu,624,Spain,Female,36,0,0,2,1,0,111605.9,0
7460,15583724,Raymond,645,Spain,Female,29,4,0,2,1,1,,0
3724,15710978,Palerma,715,Germany,Male,42,2,88120.97,2,1,1,21333.22,0
111,15803526,Eremenko,685,Germany,Male,,3,90536.81,1,0,1,63082.88,0
1316,15734634,Bocharova,607,Spain,Female,27,5,100912.19,1,0,0,7631.27,0
4084,15672640,Kambinachi,850,Spain,Female,45,4,114347.85,2,1,1,109089.04,0
1774,15721303,O'Meara,640,Spain,Male,34,1,137523.02,1,0,0,24761.36,0
6197,15576304,Bailey,698,France,Male,29,5,95167.55,1,1,1,152723.23,0
7075,15752139,Salter,682,Germany,Male,36,5,72373.62,2,1,0,36895.99,0
9167,15612103,Wang,627,Germany,Female,35,2,137852.96,1,1,1,172269.21,1
497,15662403,Kryukova,622,France,Female,32,6,169089.38,2,1,0,101057.95,0
7612,15705506,Perry,751,Spain,Male,38,7,0,2,0,0,90839.61,0
9518,15738042,Goliwe,543,Germany,Male,37,8,140894.06,2,1,1,118059.19,0
3182,15663249,Howells,575,Spain,Female,37,9,133292.45,1,1,0,111175.09,0
8778,15723064,Kistler,603,Spain,Male,24,1,165149.13,2,1,0,21858.28,0
8362,15705676,Wardle,690,France,Female,35,9,107944.33,2,0,0,48478.47,0
6330,15661198,Howard,727,Germany,Male,34,2,146407.11,1,1,1,72073.72,0
485,15676519,George,615,Spain,Male,61,9,0,2,1,0,150227.85,1
7283,15567860,Burrows,4648,Spain,Female,44,7,189318.16,2,1,0,45026.23,1
5874,15643158,Chiganu,598,France,Female,40,9,0,1,1,0,68462.59,1
8370,15632882,Konovalova,5472,Germany,Male,37,1,126817.13,2,1,1,29995.83,1
8045,15717489,Martin,835,France,Male,23,9,0,1,1,0,19793.73,1
2048,15814536,Conti,549,France,Male,37,2,112541.54,2,0,0,47432.43,0
2565,15672144,Mao,667,France,Female,38,6,144432.04,1,1,1,73963.17,1
9759,15701160,Azubuike,556,Germany,Female,43,4,125890.72,1,1,1,74854.97,0
423,15674551,Fitch,535,Germany,Male,40,7,111756.5,1,1,0,8128.32,1
1984,15587913,Palerma,748,Spain,Female,40,4,0,2,1,0,132368.47,0
7995,15713440,Barese,519,Germany,Female,21,1,151701.45,3,1,1,170138.68,1
2862,15711398,Fetherstonhaugh,525,France,Female,25,6,0,2,1,0,89566.64,0
1008,15573086,Millar,564,France,Male,42,7,99824.45,1,1,1,36721.4,0
25,15625047,Yen,846,France,Female,38,5,0,1,1,1,187616.16,0
1371,15791767,Lucciano,769,France,Female,26,7,0,2,1,0,176843.53,0
1993,15748381,Gorbunov,613,France,Female,29,6,185709.28,2,1,1,77242.19,0
9942,15676869,T'ien,657,Spain,Male,36,8,0,2,0,1,123866.43,0
9226,15584928,Ugochukwutubelum,594,Germany,Female,32,4,120074.97,2,1,1,162961.79,0
75,15770811,Wallace,519,France,Male,36,9,0,2,0,1,145562.4,0
68,15641582,Chibugo,735,Germany,Male,43,10,123180.01,2,1,1,196673.28,0
2569,15775905,Moore,612,Germany,Female,47,6,130024.87,1,1,1,45750.21,1
1870,15597909,Johnstone,652,Germany,Male,33,7,128135.99,1,1,0,158437.73,0
6123,15577313,Lionel,619,France,Male,44,3,116967.68,1,1,0,5075.17,1
1182,15624428,Longo,651,Germany,Female,24,7,40224.7,1,1,1,178341.33,0
852,15794048,Wan,667,Germany,Female,48,1,97133.92,2,0,0,113316.77,1
4324,15579566,Li Fonti,616,Spain,Female,43,3,120867.18,1,1,0,18761.92,1
4215,15642710,Napolitani,686,France,Male,26,7,0,2,1,0,1540.89,0
7715,15707559,Clark,682,France,Female,30,9,0,2,1,1,195104.91,0
6536,15776985,Kung,652,France,Female,36,6,112518.71,2,0,1,110421.31,0
8834,15760873,Lombardo,594,France,Male,50,7,81310.34,1,1,1,183868.01,0
2947,15727696,Zubareva,592,France,Male,210,1,147249.29,2,1,1,63023.02,0
6636,15678374,Colombo,666,France,Female,59,5,0,2,1,1,1295861.63,0
5939,15679668,Yao,850,Spain,Male,38,7,115378.94,1,0,1,162087.82,0
6482,15664752,Jack,606,Germany,Male,39,8,136000.45,2,1,0,31708.53,0
1268,15781586,Osonduagwuike,837,Germany,Male,38,2,126732.85,1,1,1,79577.38,0
9179,15645637,Huggins,798,Germany,Female,39,6,119787.76,1,1,1,164248.33,0
1280,15634896,Grant,,France,Female,39,6,0,2,0,1,27375.15,0
6473,15588419,Johnston,651,Germany,Female,34,10,148962.46,1,1,0,66389.43,1
3791,15756751,Griffiths,596,Spain,Female,54,0,78126.28,1,1,1,153482.91,1
6030,15669011,Bocharova,659,France,Female,44,9,23503.31,1,0,1,169862.01,1
7974,15656005,Millar,592,Germany,Male,31,7,124593.23,1,1,0,86079.67,0
8959,15710726,Hughes,573,France,Male,52,8,0,2,0,1,178229.04,0
3816,15666181,Ramsden,650,France,Male,33,0,98064.97,1,1,0,52411.99,0
627,15626900,Kung,427,France,Male,29,1,141325.56,1,1,1,93839.3,0
3647,15610900,Thompson,770,France,Female,70,9,110738.89,1,1,0,22666.77,1
4605,15731760,Butcher,681,France,Male,25,5,0,1,0,1,90860.97,0
5400,15628904,Bowen,733,Spain,Male,35,8,102918.38,1,1,1,45959.86,0
2324,15784676,Fanucci,583,France,Male,51,6,125268.03,2,1,0,165082.25,0
464,15773792,Evans,662,France,Female,32,4,133950.37,1,1,1,48725.68,1
8113,15623966,Yermakov,578,France,Female,35,2,0,2,0,1,26389.92,0
524,15742358,Humphreys,696,Germany,Male,32,8,101160.99,1,1,1,811415.85,0
208,15679531,Collins,618,France,Male,34,5,134954.53,1,1,1,151954.39,0
9061,15770474,Myers,685,France,Female,33,1,0,3,0,1,70221.13,1
691,15589493,Otitodilinna,716,Germany,Male,27,1,122552.34,2,1,0,9658.765714,0
1691,15758836,Godfrey,675,Spain,Male,36,3,54098.18,2,0,1,54478.52,0
3964,15629603,Chuang,607,France,Male,31,8,0,2,1,1,43196.5,0
7980,15627042,Reilly,555,France,Female,26,7,0,2,1,0,93122.41,0
5261,15731281,Ozuluonye,,Germany,Female,35,3,154206.07,2,1,1,,0
347,15658935,Freeman,630,Germany,Female,34,9,106937.05,2,1,0,138275.01,0
354,15812007,Power,670,Spain,Male,25,6,0,2,1,1,78358.94,0
2848,15678572,Keating,529,Spain,Male,38,7,99842.5,2,1,0,90256.06,1
2202,15682435,P'eng,600,France,Male,35,4,143744.77,2,1,0,104076.51,0
7149,15598802,Martin,770,Spain,Male,,8,0,2,0,1,50839.85,0
8413,15575147,Wall,699,France,Male,22,9,99339,1,1,0,68297.61,1
6186,15754526,Walker,699,Germany,Male,36,6,147137.74,1,1,1,33687.9,0
9587,15786418,Chiu,546,France,Female,20,6,0,1,0,1,,0
5776,15717527,Ifeanacho,619,France,Female,49,9,145359.99,1,1,0,38186.85,0
1226,15733387,Pham,707,Spain,Female,53,6,109663.47,1,1,1,52110.45,0
8538,15800068,Cooper,801,Spain,Female,46,6,0,2,1,1,170008.74,0
561,15670080,Mackenzie,584,Germany,Female,29,7,105204.01,1,0,1,138490.03,0
5865,15803840,Forbes,729,France,Female,32,9,0,2,0,0,150803.44,0
1682,15746749,Fleming,681,Spain,Female,,3,0,2,1,1,59679.9,0
4345,15585427,Madueke,528,France,Female,26,10,102073.67,2,0,0,166799.93,0
5561,15631436,Gleeson,564,France,Male,35,4,0,1,1,0,158937.55,0
3755,15572792,Bellucci,535,Spain,Male,35,8,118989.92,1,1,1,135536.72,0
2829,15716449,Fraser,527,Spain,Male,33,9,132168.28,1,0,0,98734.15,0
4666,15656293,Davey,786,France,Male,,3,0,2,1,0,92712.97,0
9810,15763907,Watts,820,France,Female,39,1,104614.29,1,1,0,61538.43,1
2336,15581440,Christie,724,Germany,Female,,6,110463.25,2,1,1,80552.11,1
2811,15595388,Yeh,74.25,France,Female,30,10,0,2,1,1,124071.71,0
800,15567367,Tao,601,Germany,Female,42,9,133636.16,1,0,1,103315.74,0
5729,15680197,Thynne,701,France,Male,41,10,0,2,1,1,146257.77,0
3547,15653753,Chiemenam,542,Spain,Male,215,6,113567.94,1,1,0,89543.25,0
7154,15735837,Hsia,574,Spain,Male,36,3,0,2,1,1,8559.66,0
5879,15692918,Hsing,604,Germany,Male,36,10,113546.3,1,1,1,134875.37,0
784,15745196,Verco,571,France,Female,35,8,0,2,0,0,84569.13,0
2234,15791268,Neumann,565,Spain,Male,38,0,122447.76,1,0,0,67339.34,0
5311,15624744,Tai,622,Germany,Male,42,9,115766.26,1,0,0,72155.85,1
8996,15580623,Yefremova,573,Spain,Male,28,8,0,2,0,0,77660.03,0
1504,15762277,Jamieson,710,France,Male,47,5,158623.14,1,0,0,83499.89,1
2875,15733581,Duncan,831,Germany,Male,32,9,80262.66,1,1,0,194867.78,0
3216,15684861,Thomson,726,France,Female,32,8,0,2,0,0,185075.63,0
1369,15745843,Kinlaw,689,Spain,Female,31,4,0,2,1,1,136610.02,0
769,15724296,Kerr,684,Spain,Male,41,2,119782.72,2,0,0,120284.67,0
1062,15692991,Wood,710,Spain,Female,38,4,0,2,1,1,136390.88,0
1810,15770435,McLean,639,France,Female,50,6,115335.32,2,1,1,53130.41,0
6808,15677739,Dellucci,562,France,Male,36,6,0,2,1,0,32845.32,0
4932,15772341,Hs?eh,682,Germany,Male,81,6,122029.15,1,1,1,50783.88,0
3012,15773447,Fomin,526,Spain,Male,30,8,0,1,1,0,36251,0
2371,15650258,Sinclair,479,France,Female,35,2,113090.4,1,1,0,195649.79,0
9847,15596405,Udinese,546,Spain,Male,25,7,127728.24,2,1,1,105279.74,0
4965,15574761,Lynch,466,France,Female,41,3,33563.95,2,1,0,178994.13,1
8659,15700540,Barrera,557,Germany,Female,38,2,129893.56,1,0,0,102076.03,0
6650,15635277,Coates,605,Spain,Male,47,7,142643.54,1,1,0,189310.27,0
3214,15594762,Pisani,827,Spain,Male,46,1,183276.32,1,1,1,13460.27,0
6660,15584749,Humphries,668,Germany,Male,195,4,79896,1,1,0,38466.39,0
1443,15796179,Moore,683,France,Male,43,8,0,1,1,0,96754.8,0
6073,15803908,Fu,628,France,Male,45,9,0,2,1,1,96862.56,0
99,15604348,Allard,710,Spain,Male,22,8,0,2,0,0,99645.04,0
3120,15663161,Chiu,680,Germany,Female,51,5,143139.87,1,0,0,47795.43,1
2687,15618765,Ponomaryov,530,Germany,Female,42,0,99948.45,1,0,1,97338.62,0
6889,15727539,Schoenheimer,618,France,Female,31,4,0,2,1,0,,0
309,15773972,Balashov,614,France,Male,50,4,137104.47,1,1,0,127166.49,1
7473,15573798,Yermolayev,448,France,Female,36,6,83947.12,2,1,0,81999.53,0
2068,15767794,Browne,744,France,Male,6.2,9,120718.28,1,1,1,58961.49,0
3261,15768072,Mitchell,688,Spain,Female,33,2,0,1,0,0,27557.18,1
